station_no,date,delta,hist_level
6335060,1990-04-14,-42.0,277.0
6335060,1990-04-15,-37.0,277.0
6335060,1990-04-16,-37.0,277.0
6335060,1990-04-17,-27.0,277.0
6335060,1990-07-16,0.0,336.0
6335060,1990-07-17,-15.0,336.0
6335060,1990-07-18,-29.0,336.0
6335060,1990-07-19,-38.0,336.0
6335060,1990-07-20,-47.0,336.0
6335060,1990-07-21,-55.0,336.0
6335060,1990-07-22,-65.0,336.0
6335060,1990-07-23,-80.0,336.0
6335060,1990-07-24,-89.0,336.0
6335060,1990-07-25,-93.0,336.0
6335060,1990-07-26,-101.0,336.0
6335060,1990-07-27,-109.0,336.0
6335060,1990-07-28,-116.0,336.0
6335060,1990-07-29,-121.0,336.0
6335060,1990-07-30,-125.0,336.0
6335060,1990-07-31,-133.0,336.0
6335060,1990-08-01,-135.0,336.0
6335060,1990-10-30,0.0,222.0
6335060,1990-10-31,32.0,222.0
6335060,1990-11-01,58.0,222.0
6335060,1990-11-02,82.0,222.0
6335060,1990-11-03,93.0,222.0
6335060,1990-11-04,102.0,222.0
6335060,1990-11-05,96.0,222.0
6335060,1990-11-06,95.0,222.0
6335060,1990-11-07,90.0,222.0
6335060,1990-11-08,92.0,222.0
6335060,1990-11-09,77.0,222.0
6335060,1990-11-10,58.0,222.0
6335060,1990-11-11,40.0,222.0
6335060,1990-11-12,33.0,222.0
6335060,1990-11-13,31.0,222.0
6335060,1990-11-14,40.0,222.0
6335060,1990-11-15,87.0,222.0
6335060,1991-02-13,0.0,203.0
6335060,1991-02-14,-5.0,203.0
6335060,1991-02-15,-8.0,203.0
6335060,1991-02-16,-11.0,203.0
6335060,1991-02-17,-8.0,203.0
6335060,1991-02-18,-7.0,203.0
6335060,1991-02-19,-10.0,203.0
6335060,1991-02-20,-12.0,203.0
6335060,1991-02-21,-15.0,203.0
6335060,1991-02-22,-13.0,203.0
6335060,1991-02-23,-8.0,203.0
6335060,1991-02-24,10.0,203.0
6335060,1991-02-25,45.0,203.0
6335060,1991-02-26,69.0,203.0
6335060,1991-02-27,76.0,203.0
6335060,1991-02-28,83.0,203.0
6335060,1991-03-01,83.0,203.0
6335060,1991-05-30,0.0,218.0
6335060,1991-05-31,-4.0,218.0
6335060,1991-06-01,-6.0,218.0
6335060,1991-06-02,-11.0,218.0
6335060,1991-06-03,-18.0,218.0
6335060,1991-06-04,-23.0,218.0
6335060,1991-06-05,-25.0,218.0
6335060,1991-06-06,-20.0,218.0
6335060,1991-06-07,-9.0,218.0
6335060,1991-06-08,8.0,218.0
6335060,1991-06-09,15.0,218.0
6335060,1991-06-10,23.0,218.0
6335060,1991-06-11,27.0,218.0
6335060,1991-06-12,38.0,218.0
6335060,1991-06-13,42.0,218.0
6335060,1991-06-14,39.0,218.0
6335060,1991-06-15,35.0,218.0
6335060,1991-09-13,0.0,112.0
6335060,1991-09-14,10.0,112.0
6335060,1991-09-15,16.0,112.0
6335060,1991-09-16,20.0,112.0
6335060,1991-09-17,12.0,112.0
6335060,1991-09-18,4.0,112.0
6335060,1991-09-19,3.0,112.0
6335060,1991-09-20,3.0,112.0
6335060,1991-09-21,3.0,112.0
6335060,1991-09-22,-4.0,112.0
6335060,1991-09-23,-5.0,112.0
6335060,1991-09-24,6.0,112.0
6335060,1991-09-25,25.0,112.0
6335060,1991-09-26,45.0,112.0
6335060,1991-09-27,51.0,112.0
6335060,1991-09-28,44.0,112.0
6335060,1991-09-29,47.0,112.0
6335060,1991-12-28,0.0,530.0
6335060,1991-12-29,-58.0,530.0
6335060,1991-12-30,-106.0,530.0
6335060,1991-12-31,-138.0,530.0
6335060,1992-01-01,-172.0,530.0
6335060,1992-01-02,-198.0,530.0
6335060,1992-01-03,-220.0,530.0
6335060,1992-01-04,-236.0,530.0
6335060,1992-01-05,-247.0,530.0
6335060,1992-01-06,-243.0,530.0
6335060,1992-01-07,-230.0,530.0
6335060,1992-01-08,-234.0,530.0
6335060,1992-01-09,-241.0,530.0
6335060,1992-01-10,-249.0,530.0
6335060,1992-01-11,-254.0,530.0
6335060,1992-01-12,-236.0,530.0
6335060,1992-01-13,-223.0,530.0
6335060,1992-04-12,0.0,347.0
6335060,1992-04-13,-16.0,347.0
6335060,1992-04-14,-33.0,347.0
6335060,1992-04-15,-44.0,347.0
6335060,1992-04-16,-47.0,347.0
6335060,1992-04-17,-43.0,347.0
6335060,1992-04-18,-36.0,347.0
6335060,1992-04-19,-35.0,347.0
6335060,1992-04-20,-44.0,347.0
6335060,1992-04-21,-55.0,347.0
6335060,1992-04-22,-58.0,347.0
6335060,1992-04-23,-60.0,347.0
6335060,1992-04-24,-60.0,347.0
6335060,1992-04-25,-62.0,347.0
6335060,1992-04-26,-61.0,347.0
6335060,1992-04-27,-58.0,347.0
6335060,1992-04-28,-60.0,347.0
6335060,1992-07-27,0.0,269.0
6335060,1992-07-28,-16.0,269.0
6335060,1992-07-29,-27.0,269.0
6335060,1992-07-30,-36.0,269.0
6335060,1992-07-31,-41.0,269.0
6335060,1992-08-01,-43.0,269.0
6335060,1992-08-02,-42.0,269.0
6335060,1992-08-03,-39.0,269.0
6335060,1992-08-04,-46.0,269.0
6335060,1992-08-05,-57.0,269.0
6335060,1992-08-06,-63.0,269.0
6335060,1992-08-07,-65.0,269.0
6335060,1992-08-08,-70.0,269.0
6335060,1992-08-09,-77.0,269.0
6335060,1992-08-10,-83.0,269.0
6335060,1992-08-11,-86.0,269.0
6335060,1992-08-12,-87.0,269.0
6335060,1992-11-10,0.0,284.0
6335060,1992-11-11,-4.0,284.0
6335060,1992-11-12,18.0,284.0
6335060,1992-11-13,84.0,284.0
6335060,1992-11-14,138.0,284.0
6335060,1992-11-15,143.0,284.0
6335060,1992-11-16,132.0,284.0
6335060,1992-11-17,159.0,284.0
6335060,1992-11-18,234.0,284.0
6335060,1992-11-19,267.0,284.0
6335060,1992-11-20,254.0,284.0
6335060,1992-11-21,230.0,284.0
6335060,1992-11-22,228.0,284.0
6335060,1992-11-23,243.0,284.0
6335060,1992-11-24,303.0,284.0
6335060,1992-11-25,348.0,284.0
6335060,1992-11-26,346.0,284.0
6335060,1993-02-24,0.0,259.0
6335060,1993-02-25,-15.0,259.0
6335060,1993-02-26,-26.0,259.0
6335060,1993-02-27,-36.0,259.0
6335060,1993-02-28,-41.0,259.0
6335060,1993-03-01,-42.0,259.0
6335060,1993-03-02,-45.0,259.0
6335060,1993-03-03,-51.0,259.0
6335060,1993-03-04,-56.0,259.0
6335060,1993-03-05,-59.0,259.0
6335060,1993-03-06,-64.0,259.0
6335060,1993-03-07,-67.0,259.0
6335060,1993-03-08,-62.0,259.0
6335060,1993-03-09,-55.0,259.0
6335060,1993-03-10,-49.0,259.0
6335060,1993-03-11,-53.0,259.0
6335060,1993-03-12,-60.0,259.0
6335060,1993-06-10,0.0,225.0
6335060,1993-06-11,-7.0,225.0
6335060,1993-06-12,-11.0,225.0
6335060,1993-06-13,-11.0,225.0
6335060,1993-06-14,-1.0,225.0
6335060,1993-06-15,11.0,225.0
6335060,1993-06-16,20.0,225.0
6335060,1993-06-17,24.0,225.0
6335060,1993-06-18,25.0,225.0
6335060,1993-06-19,28.0,225.0
6335060,1993-06-20,30.0,225.0
6335060,1993-06-21,37.0,225.0
6335060,1993-06-22,39.0,225.0
6335060,1993-06-23,41.0,225.0
6335060,1993-06-24,45.0,225.0
6335060,1993-06-25,65.0,225.0
6335060,1993-06-26,92.0,225.0
6335060,1993-09-24,0.0,265.0
6335060,1993-09-25,5.0,265.0
6335060,1993-09-26,30.0,265.0
6335060,1993-09-27,29.0,265.0
6335060,1993-09-28,8.0,265.0
6335060,1993-09-29,2.0,265.0
6335060,1993-09-30,0.0,265.0
6335060,1993-10-01,5.0,265.0
6335060,1993-10-02,6.0,265.0
6335060,1993-10-03,17.0,265.0
6335060,1993-10-04,63.0,265.0
6335060,1993-10-05,98.0,265.0
6335060,1993-10-06,126.0,265.0
6335060,1993-10-07,154.0,265.0
6335060,1993-10-08,133.0,265.0
6335060,1993-10-09,113.0,265.0
6335060,1993-10-10,88.0,265.0
6335060,1994-01-08,0.0,871.0
6335060,1994-01-09,-22.0,871.0
6335060,1994-01-10,-73.0,871.0
6335060,1994-01-11,-161.0,871.0
6335060,1994-01-12,-253.0,871.0
6335060,1994-01-13,-301.0,871.0
6335060,1994-01-14,-312.0,871.0
6335060,1994-01-15,-328.0,871.0
6335060,1994-01-16,-337.0,871.0
6335060,1994-01-17,-338.0,871.0
6335060,1994-01-18,-355.0,871.0
6335060,1994-01-19,-386.0,871.0
6335060,1994-01-20,-412.0,871.0
6335060,1994-01-21,-438.0,871.0
6335060,1994-01-22,-460.0,871.0
6335060,1994-01-23,-473.0,871.0
6335060,1994-01-24,-465.0,871.0
6335060,1994-04-24,0.0,421.0
6335060,1994-04-25,-13.0,421.0
6335060,1994-04-26,-28.0,421.0
6335060,1994-04-27,-29.0,421.0
6335060,1994-04-28,-8.0,421.0
6335060,1994-04-29,-5.0,421.0
6335060,1994-04-30,-23.0,421.0
6335060,1994-05-01,-42.0,421.0
6335060,1994-05-02,-59.0,421.0
6335060,1994-05-03,-70.0,421.0
6335060,1994-05-04,-82.0,421.0
6335060,1994-05-05,-77.0,421.0
6335060,1994-05-06,-75.0,421.0
6335060,1994-05-07,-73.0,421.0
6335060,1994-05-08,-73.0,421.0
6335060,1994-05-09,-83.0,421.0
6335060,1994-05-10,-82.0,421.0
6335060,1994-08-08,0.0,219.0
6335060,1994-08-09,2.0,219.0
6335060,1994-08-10,4.0,219.0
6335060,1994-08-11,5.0,219.0
6335060,1994-08-12,2.0,219.0
6335060,1994-08-13,15.0,219.0
6335060,1994-08-14,29.0,219.0
6335060,1994-08-15,33.0,219.0
6335060,1994-08-16,21.0,219.0
6335060,1994-08-17,13.0,219.0
6335060,1994-08-18,10.0,219.0
6335060,1994-08-19,5.0,219.0
6335060,1994-08-20,16.0,219.0
6335060,1994-08-21,37.0,219.0
6335060,1994-08-22,38.0,219.0
6335060,1994-08-23,32.0,219.0
6335060,1994-08-24,27.0,219.0
6335060,1994-11-22,0.0,287.0
6335060,1994-11-23,-2.0,287.0
6335060,1994-11-24,-4.0,287.0
6335060,1994-11-25,-18.0,287.0
6335060,1994-11-26,-29.0,287.0
6335060,1994-11-27,-34.0,287.0
6335060,1994-11-28,-38.0,287.0
6335060,1994-11-29,-44.0,287.0
6335060,1994-11-30,-52.0,287.0
6335060,1994-12-01,-66.0,287.0
6335060,1994-12-02,-75.0,287.0
6335060,1994-12-03,-84.0,287.0
6335060,1994-12-04,-88.0,287.0
6335060,1994-12-05,-87.0,287.0
6335060,1994-12-06,-70.0,287.0
6335060,1994-12-07,-35.0,287.0
6335060,1994-12-08,-1.0,287.0
6335060,1995-03-08,0.0,491.0
6335060,1995-03-09,-14.0,491.0
6335060,1995-03-10,-31.0,491.0
6335060,1995-03-11,-51.0,491.0
6335060,1995-03-12,-68.0,491.0
6335060,1995-03-13,-88.0,491.0
6335060,1995-03-14,-108.0,491.0
6335060,1995-03-15,-131.0,491.0
6335060,1995-03-16,-132.0,491.0
6335060,1995-03-17,-131.0,491.0
6335060,1995-03-18,-113.0,491.0
6335060,1995-03-19,-43.0,491.0
6335060,1995-03-20,71.0,491.0
6335060,1995-03-21,178.0,491.0
6335060,1995-03-22,237.0,491.0
6335060,1995-03-23,212.0,491.0
6335060,1995-03-24,144.0,491.0
6335060,1995-06-22,0.0,443.0
6335060,1995-06-23,-14.0,443.0
6335060,1995-06-24,-15.0,443.0
6335060,1995-06-25,-10.0,443.0
6335060,1995-06-26,-16.0,443.0
6335060,1995-06-27,-27.0,443.0
6335060,1995-06-28,-38.0,443.0
6335060,1995-06-29,-56.0,443.0
6335060,1995-06-30,-68.0,443.0
6335060,1995-07-01,-79.0,443.0
6335060,1995-07-02,-86.0,443.0
6335060,1995-07-03,-78.0,443.0
6335060,1995-07-04,-75.0,443.0
6335060,1995-07-05,-70.0,443.0
6335060,1995-07-06,-63.0,443.0
6335060,1995-07-07,-67.0,443.0
6335060,1995-07-08,-78.0,443.0
6335060,1995-10-06,0.0,331.0
6335060,1995-10-07,-15.0,331.0
6335060,1995-10-08,-34.0,331.0
6335060,1995-10-09,-48.0,331.0
6335060,1995-10-10,-67.0,331.0
6335060,1995-10-11,-76.0,331.0
6335060,1995-10-12,-83.0,331.0
6335060,1995-10-13,-89.0,331.0
6335060,1995-10-14,-95.0,331.0
6335060,1995-10-15,-102.0,331.0
6335060,1995-10-16,-109.0,331.0
6335060,1995-10-17,-115.0,331.0
6335060,1995-10-18,-121.0,331.0
6335060,1995-10-19,-126.0,331.0
6335060,1995-10-20,-132.0,331.0
6335060,1995-10-21,-135.0,331.0
6335060,1995-10-22,-138.0,331.0
6335060,1996-01-20,0.0,250.0
6335060,1996-01-21,-8.0,250.0
6335060,1996-01-22,-15.0,250.0
6335060,1996-01-23,-24.0,250.0
6335060,1996-01-24,-33.0,250.0
6335060,1996-01-25,-43.0,250.0
6335060,1996-01-26,-45.0,250.0
6335060,1996-01-27,-52.0,250.0
6335060,1996-01-28,-51.0,250.0
6335060,1996-01-29,-56.0,250.0
6335060,1996-01-30,-61.0,250.0
6335060,1996-01-31,-66.0,250.0
6335060,1996-02-01,-72.0,250.0
6335060,1996-02-02,-76.0,250.0
6335060,1996-02-03,-78.0,250.0
6335060,1996-02-04,-75.0,250.0
6335060,1996-02-05,-76.0,250.0
6335060,1996-05-05,0.0,224.0
6335060,1996-05-06,1.0,224.0
6335060,1996-05-07,-4.0,224.0
6335060,1996-05-08,-9.0,224.0
6335060,1996-05-09,-16.0,224.0
6335060,1996-05-10,-12.0,224.0
6335060,1996-05-11,-15.0,224.0
6335060,1996-05-12,-17.0,224.0
6335060,1996-05-13,-22.0,224.0
6335060,1996-05-14,-25.0,224.0
6335060,1996-05-15,-20.0,224.0
6335060,1996-05-16,13.0,224.0
6335060,1996-05-17,40.0,224.0
6335060,1996-05-18,28.0,224.0
6335060,1996-05-19,35.0,224.0
6335060,1996-05-20,48.0,224.0
6335060,1996-05-21,75.0,224.0
6335060,1996-08-19,0.0,257.0
6335060,1996-08-20,-12.0,257.0
6335060,1996-08-21,-22.0,257.0
6335060,1996-08-22,-14.0,257.0
6335060,1996-08-23,-26.0,257.0
6335060,1996-08-24,-34.0,257.0
6335060,1996-08-25,-32.0,257.0
6335060,1996-08-26,-35.0,257.0
6335060,1996-08-27,-42.0,257.0
6335060,1996-08-28,-46.0,257.0
6335060,1996-08-29,-27.0,257.0
6335060,1996-08-30,-12.0,257.0
6335060,1996-08-31,2.0,257.0
6335060,1996-09-01,-4.0,257.0
6335060,1996-09-02,-23.0,257.0
6335060,1996-09-03,-34.0,257.0
6335060,1996-09-04,-42.0,257.0
6335060,1996-12-03,0.0,514.0
6335060,1996-12-04,31.0,514.0
6335060,1996-12-05,40.0,514.0
6335060,1996-12-06,17.0,514.0
6335060,1996-12-07,-26.0,514.0
6335060,1996-12-08,-65.0,514.0
6335060,1996-12-09,-101.0,514.0
6335060,1996-12-10,-128.0,514.0
6335060,1996-12-11,-157.0,514.0
6335060,1996-12-12,-168.0,514.0
6335060,1996-12-13,-185.0,514.0
6335060,1996-12-14,-195.0,514.0
6335060,1996-12-15,-194.0,514.0
6335060,1996-12-16,-192.0,514.0
6335060,1996-12-17,-184.0,514.0
6335060,1996-12-18,-181.0,514.0
6335060,1996-12-19,-177.0,514.0
6335060,1997-03-19,0.0,285.0
6335060,1997-03-20,5.0,285.0
6335060,1997-03-21,15.0,285.0
6335060,1997-03-22,23.0,285.0
6335060,1997-03-23,31.0,285.0
6335060,1997-03-24,23.0,285.0
6335060,1997-03-25,13.0,285.0
6335060,1997-03-26,5.0,285.0
6335060,1997-03-27,-3.0,285.0
6335060,1997-03-28,-4.0,285.0
6335060,1997-03-29,-10.0,285.0
6335060,1997-03-30,-5.0,285.0
6335060,1997-03-31,0.0,285.0
6335060,1997-04-01,3.0,285.0
6335060,1997-04-02,-8.0,285.0
6335060,1997-04-03,-19.0,285.0
6335060,1997-04-04,-27.0,285.0
6335060,1997-07-03,0.0,397.0
6335060,1997-07-04,-7.0,397.0
6335060,1997-07-05,-16.0,397.0
6335060,1997-07-06,-19.0,397.0
6335060,1997-07-07,-8.0,397.0
6335060,1997-07-08,2.0,397.0
6335060,1997-07-09,26.0,397.0
6335060,1997-07-10,31.0,397.0
6335060,1997-07-11,16.0,397.0
6335060,1997-07-12,-4.0,397.0
6335060,1997-07-13,-14.0,397.0
6335060,1997-07-14,-19.0,397.0
6335060,1997-07-15,-17.0,397.0
6335060,1997-07-16,-19.0,397.0
6335060,1997-07-17,-23.0,397.0
6335060,1997-07-18,-33.0,397.0
6335060,1997-07-19,-35.0,397.0
6335060,1997-10-17,0.0,243.0
6335060,1997-10-18,-5.0,243.0
6335060,1997-10-19,-8.0,243.0
6335060,1997-10-20,-14.0,243.0
6335060,1997-10-21,-25.0,243.0
6335060,1997-10-22,-40.0,243.0
6335060,1997-10-23,-51.0,243.0
6335060,1997-10-24,-56.0,243.0
6335060,1997-10-25,-61.0,243.0
6335060,1997-10-26,-65.0,243.0
6335060,1997-10-27,-69.0,243.0
6335060,1997-10-28,-78.0,243.0
6335060,1997-10-29,-86.0,243.0
6335060,1997-10-30,-89.0,243.0
6335060,1997-10-31,-95.0,243.0
6335060,1997-11-01,-99.0,243.0
6335060,1997-11-02,-104.0,243.0
6335060,1998-01-31,0.0,267.0
6335060,1998-02-01,-11.0,267.0
6335060,1998-02-02,-22.0,267.0
6335060,1998-02-03,-34.0,267.0
6335060,1998-02-04,-40.0,267.0
6335060,1998-02-05,-48.0,267.0
6335060,1998-02-06,-52.0,267.0
6335060,1998-02-07,-59.0,267.0
6335060,1998-02-08,-64.0,267.0
6335060,1998-02-09,-68.0,267.0
6335060,1998-02-10,-76.0,267.0
6335060,1998-02-11,-76.0,267.0
6335060,1998-02-12,-79.0,267.0
6335060,1998-02-13,-83.0,267.0
6335060,1998-02-14,-84.0,267.0
6335060,1998-02-15,-85.0,267.0
6335060,1998-02-16,-79.0,267.0
6335060,1998-05-17,0.0,235.0
6335060,1998-05-18,-2.0,235.0
6335060,1998-05-19,-3.0,235.0
6335060,1998-05-20,-8.0,235.0
6335060,1998-05-21,-7.0,235.0
6335060,1998-05-22,-8.0,235.0
6335060,1998-05-23,-13.0,235.0
6335060,1998-05-24,-17.0,235.0
6335060,1998-05-25,-22.0,235.0
6335060,1998-05-26,-22.0,235.0
6335060,1998-05-27,-24.0,235.0
6335060,1998-05-28,-22.0,235.0
6335060,1998-05-29,-18.0,235.0
6335060,1998-05-30,-6.0,235.0
6335060,1998-05-31,-16.0,235.0
6335060,1998-06-01,-5.0,235.0
6335060,1998-06-02,8.0,235.0
6335060,1998-08-31,0.0,192.0
6335060,1998-09-01,-10.0,192.0
6335060,1998-09-02,-15.0,192.0
6335060,1998-09-03,-13.0,192.0
6335060,1998-09-04,-7.0,192.0
6335060,1998-09-05,-10.0,192.0
6335060,1998-09-06,-6.0,192.0
6335060,1998-09-07,4.0,192.0
6335060,1998-09-08,21.0,192.0
6335060,1998-09-09,48.0,192.0
6335060,1998-09-10,39.0,192.0
6335060,1998-09-11,25.0,192.0
6335060,1998-09-12,24.0,192.0
6335060,1998-09-13,42.0,192.0
6335060,1998-09-14,87.0,192.0
6335060,1998-09-15,188.0,192.0
6335060,1998-09-16,286.0,192.0
6335060,1998-12-15,0.0,584.0
6335060,1998-12-16,13.0,584.0
6335060,1998-12-17,-17.0,584.0
6335060,1998-12-18,-64.0,584.0
6335060,1998-12-19,-102.0,584.0
6335060,1998-12-20,-121.0,584.0
6335060,1998-12-21,-127.0,584.0
6335060,1998-12-22,-140.0,584.0
6335060,1998-12-23,-164.0,584.0
6335060,1998-12-24,-194.0,584.0
6335060,1998-12-25,-215.0,584.0
6335060,1998-12-26,-230.0,584.0
6335060,1998-12-27,-236.0,584.0
6335060,1998-12-28,-211.0,584.0
6335060,1998-12-29,-194.0,584.0
6335060,1998-12-30,-209.0,584.0
6335060,1998-12-31,-228.0,584.0
6335060,1999-03-31,0.0,496.0
6335060,1999-04-01,-46.0,496.0
6335060,1999-04-02,-75.0,496.0
6335060,1999-04-03,-93.0,496.0
6335060,1999-04-04,-105.0,496.0
6335060,1999-04-05,-112.0,496.0
6335060,1999-04-06,-113.0,496.0
6335060,1999-04-07,-113.0,496.0
6335060,1999-04-08,-106.0,496.0
6335060,1999-04-09,-89.0,496.0
6335060,1999-04-10,-57.0,496.0
6335060,1999-04-11,-45.0,496.0
6335060,1999-04-12,-49.0,496.0
6335060,1999-04-13,-56.0,496.0
6335060,1999-04-14,-52.0,496.0
6335060,1999-04-15,-14.0,496.0
6335060,1999-04-16,47.0,496.0
6335060,1999-07-15,0.0,407.0
6335060,1999-07-16,22.0,407.0
6335060,1999-07-17,44.0,407.0
6335060,1999-07-18,33.0,407.0
6335060,1999-07-19,11.0,407.0
6335060,1999-07-20,-16.0,407.0
6335060,1999-07-21,-29.0,407.0
6335060,1999-07-22,-38.0,407.0
6335060,1999-07-23,-47.0,407.0
6335060,1999-07-24,-54.0,407.0
6335060,1999-07-25,-64.0,407.0
6335060,1999-07-26,-76.0,407.0
6335060,1999-07-27,-91.0,407.0
6335060,1999-07-28,-104.0,407.0
6335060,1999-07-29,-114.0,407.0
6335060,1999-07-30,-120.0,407.0
6335060,1999-07-31,-125.0,407.0
6335060,1999-10-29,0.0,271.0
6335060,1999-10-30,-11.0,271.0
6335060,1999-10-31,-14.0,271.0
6335060,1999-11-01,-13.0,271.0
6335060,1999-11-02,-19.0,271.0
6335060,1999-11-03,-15.0,271.0
6335060,1999-11-04,-7.0,271.0
6335060,1999-11-05,0.0,271.0
6335060,1999-11-06,10.0,271.0
6335060,1999-11-07,6.0,271.0
6335060,1999-11-08,-2.0,271.0
6335060,1999-11-09,-8.0,271.0
6335060,1999-11-10,-12.0,271.0
6335060,1999-11-11,-12.0,271.0
6335060,1999-11-12,16.0,271.0
6335060,1999-11-13,69.0,271.0
6335060,1999-11-14,64.0,271.0
6335060,2000-02-12,0.0,545.0
6335060,2000-02-13,-7.0,545.0
6335060,2000-02-14,-14.0,545.0
6335060,2000-02-15,-23.0,545.0
6335060,2000-02-16,-19.0,545.0
6335060,2000-02-17,7.0,545.0
6335060,2000-02-18,54.0,545.0
6335060,2000-02-19,73.0,545.0
6335060,2000-02-20,97.0,545.0
6335060,2000-02-21,113.0,545.0
6335060,2000-02-22,104.0,545.0
6335060,2000-02-23,66.0,545.0
6335060,2000-02-24,19.0,545.0
6335060,2000-02-25,-14.0,545.0
6335060,2000-02-26,-24.0,545.0
6335060,2000-02-27,-33.0,545.0
6335060,2000-02-28,-42.0,545.0
6335060,2000-05-28,0.0,311.0
6335060,2000-05-29,-5.0,311.0
6335060,2000-05-30,-4.0,311.0
6335060,2000-05-31,-5.0,311.0
6335060,2000-06-01,14.0,311.0
6335060,2000-06-02,73.0,311.0
6335060,2000-06-03,131.0,311.0
6335060,2000-06-04,120.0,311.0
6335060,2000-06-05,92.0,311.0
6335060,2000-06-06,75.0,311.0
6335060,2000-06-07,67.0,311.0
6335060,2000-06-08,67.0,311.0
6335060,2000-06-09,68.0,311.0
6335060,2000-06-10,57.0,311.0
6335060,2000-06-11,44.0,311.0
6335060,2000-06-12,39.0,311.0
6335060,2000-06-13,42.0,311.0
6335060,2000-09-11,0.0,282.0
6335060,2000-09-12,-19.0,282.0
6335060,2000-09-13,-33.0,282.0
6335060,2000-09-14,-35.0,282.0
6335060,2000-09-15,-38.0,282.0
6335060,2000-09-16,-47.0,282.0
6335060,2000-09-17,-35.0,282.0
6335060,2000-09-18,-6.0,282.0
6335060,2000-09-19,4.0,282.0
6335060,2000-09-20,-9.0,282.0
6335060,2000-09-21,-21.0,282.0
6335060,2000-09-22,-12.0,282.0
6335060,2000-09-23,10.0,282.0
6335060,2000-09-24,60.0,282.0
6335060,2000-09-25,63.0,282.0
6335060,2000-09-26,34.0,282.0
6335060,2000-09-27,10.0,282.0
6335060,2000-12-26,0.0,293.0
6335060,2000-12-27,10.0,293.0
6335060,2000-12-28,45.0,293.0
6335060,2000-12-29,71.0,293.0
6335060,2000-12-30,50.0,293.0
6335060,2000-12-31,27.0,293.0
6335060,2001-01-01,7.0,293.0
6335060,2001-01-02,-4.0,293.0
6335060,2001-01-03,17.0,293.0
6335060,2001-01-04,49.0,293.0
6335060,2001-01-05,97.0,293.0
6335060,2001-01-06,206.0,293.0
6335060,2001-01-07,333.0,293.0
6335060,2001-01-08,360.0,293.0
6335060,2001-01-09,325.0,293.0
6335060,2001-01-10,278.0,293.0
6335060,2001-01-11,233.0,293.0
6335060,2001-04-11,0.0,523.0
6335060,2001-04-12,32.0,523.0
6335060,2001-04-13,47.0,523.0
6335060,2001-04-14,51.0,523.0
6335060,2001-04-15,37.0,523.0
6335060,2001-04-16,39.0,523.0
6335060,2001-04-17,72.0,523.0
6335060,2001-04-18,89.0,523.0
6335060,2001-04-19,89.0,523.0
6335060,2001-04-20,81.0,523.0
6335060,2001-04-21,59.0,523.0
6335060,2001-04-22,31.0,523.0
6335060,2001-04-23,13.0,523.0
6335060,2001-04-24,4.0,523.0
6335060,2001-04-25,-6.0,523.0
6335060,2001-04-26,11.0,523.0
6335060,2001-04-27,23.0,523.0
6335060,2001-07-26,0.0,359.0
6335060,2001-07-27,-7.0,359.0
6335060,2001-07-28,-21.0,359.0
6335060,2001-07-29,-34.0,359.0
6335060,2001-07-30,-43.0,359.0
6335060,2001-07-31,-52.0,359.0
6335060,2001-08-01,-66.0,359.0
6335060,2001-08-02,-76.0,359.0
6335060,2001-08-03,-85.0,359.0
6335060,2001-08-04,-89.0,359.0
6335060,2001-08-05,-77.0,359.0
6335060,2001-08-06,-73.0,359.0
6335060,2001-08-07,-67.0,359.0
6335060,2001-08-08,-58.0,359.0
6335060,2001-08-09,-54.0,359.0
6335060,2001-08-10,-59.0,359.0
6335060,2001-08-11,-60.0,359.0
6335060,2001-11-09,0.0,303.0
6335060,2001-11-10,140.0,303.0
6335060,2001-11-11,180.0,303.0
6335060,2001-11-12,133.0,303.0
6335060,2001-11-13,73.0,303.0
6335060,2001-11-14,37.0,303.0
6335060,2001-11-15,19.0,303.0
6335060,2001-11-16,8.0,303.0
6335060,2001-11-17,-9.0,303.0
6335060,2001-11-18,-25.0,303.0
6335060,2001-11-19,-39.0,303.0
6335060,2001-11-20,-48.0,303.0
6335060,2001-11-21,-57.0,303.0
6335060,2001-11-22,-60.0,303.0
6335060,2001-11-23,-47.0,303.0
6335060,2001-11-24,-32.0,303.0
6335060,2001-11-25,-18.0,303.0
6335060,2002-02-23,0.0,732.0
6335060,2002-02-24,-21.0,732.0
6335060,2002-02-25,-43.0,732.0
6335060,2002-02-26,-6.0,732.0
6335060,2002-02-27,67.0,732.0
6335060,2002-02-28,119.0,732.0
6335060,2002-03-01,100.0,732.0
6335060,2002-03-02,65.0,732.0
6335060,2002-03-03,12.0,732.0
6335060,2002-03-04,-40.0,732.0
6335060,2002-03-05,-92.0,732.0
6335060,2002-03-06,-146.0,732.0
6335060,2002-03-07,-192.0,732.0
6335060,2002-03-08,-228.0,732.0
6335060,2002-03-09,-258.0,732.0
6335060,2002-03-10,-288.0,732.0
6335060,2002-03-11,-312.0,732.0
6335060,2002-06-09,0.0,347.0
6335060,2002-06-10,41.0,347.0
6335060,2002-06-11,55.0,347.0
6335060,2002-06-12,49.0,347.0
6335060,2002-06-13,53.0,347.0
6335060,2002-06-14,51.0,347.0
6335060,2002-06-15,33.0,347.0
6335060,2002-06-16,13.0,347.0
6335060,2002-06-17,3.0,347.0
6335060,2002-06-18,-10.0,347.0
6335060,2002-06-19,-26.0,347.0
6335060,2002-06-20,-29.0,347.0
